"locationid","locationname","time","s0001","s0002","s0005","s0010","s0025","s0050","s0100","s0250","s0500","s1000","surgedist_location","surgedist_scale","surgedist_number_events","surgedist_shape","surgedist_type"
"CLS_AGO_00019","719",1995,1.08151694504846,1.17887111975579,1.17887111975579,1.22068125761809,1.23166868256198,1.23730062862053,1.24139677113458,1.24139677113458,1.24139677113458,1.24862398997011,0.864638108791779,0.0385290955967156,2,-0.443686054128324,"GEV"
"CLS_AGO_00020","2743",1995,1.166564468534,1.26809067481874,1.26809067481874,1.31988063726231,1.33548517693196,1.34411843140011,1.35081102922682,1.35081102922682,1.35081102922682,1.36415632656548,0.93196828354186,0.0428209870848807,2,-0.352693865413532,"GEV"
"CLS_AGO_00021","2766",1995,1.04760221106893,1.13619935806487,1.13619935806487,1.18012258935471,1.19306169562503,1.20013035811588,1.20555240972401,1.20555240972401,1.20555240972401,1.21614469694264,0.823218930484581,0.0369816827678617,2,-0.36778258837623,"GEV"
"CLS_AGO_00022","716",1995,1.58565388745651,1.72350583830413,1.72350583830413,1.79139444170344,1.81128830534444,1.82212435507172,1.83041571791539,1.83041571791539,1.83041571791539,1.84653627172103,1.38393617809723,0.0574015209952921,2,-0.371301903799762,"GEV"
"CLS_AGO_00023","716",1995,1.58565388745651,1.72350583830413,1.72350583830413,1.79139444170344,1.81128830534444,1.82212435507172,1.83041571791539,1.83041571791539,1.83041571791539,1.84653627172103,1.38393617809723,0.0574015209952921,2,-0.371301903799762,"GEV"
"CLS_AGO_00024","2768",1995,1.0415893184635,1.13134261908377,1.13134261908377,1.17312520269365,1.18483447843696,1.19105524074903,1.19571689141235,1.19571689141235,1.19571689141235,1.20442369379992,0.817465114342995,0.0366071967025067,2,-0.401055777506395,"GEV"
"CLS_AGO_00025","2767",1995,1.04255008941528,1.1341178494445,1.1341178494445,1.17582626032916,1.18731385264242,1.19335810084818,1.19785104004849,1.19785104004849,1.19785104004849,1.20611404442724,0.819416624468985,0.0370463714906297,2,-0.412577235477945,"GEV"
"CLS_AGO_00026","2769",1995,1.04420476559975,1.13106638220263,1.13106638220263,1.17344748556279,1.1857755671101,1.19246295791665,1.19756230131738,1.19756230131738,1.19756230131738,1.20741093738546,0.818125382446886,0.0360461910227959,2,-0.376220121026022,"GEV"
"CLS_AGO_00027","2770",1995,1.03848658502019,1.12340908403248,1.12340908403248,1.16553820317814,1.17795523887642,1.18474066660226,1.1899467281484,1.1899467281484,1.1899467281484,1.20012185562685,0.819450919093793,0.0354563314838061,2,-0.367435514482161,"GEV"
"CLS_AIA_00000","8911",1995,0.768657151464417,0.803290330429193,0.803290330429193,0.830107093348251,0.841282210820478,0.848714386611097,0.855439954913115,0.855439954913115,0.855439954913115,0.873729773941687,0.183652770453023,0.0168745803894155,2,-0.131970203566182,"GEV"
"CLS_AIA_00001","8912",1995,0.768975317124832,0.803489994968711,0.803489994968711,0.82985200294462,0.840723299070461,0.847910111698154,0.854380751305087,0.854380751305087,0.854380751305087,0.871793918855766,0.183907976841875,0.0167413414305507,2,-0.13920469347081,"GEV"
"CLS_AIA_00002","8911",1995,0.768657151464417,0.803290330429193,0.803290330429193,0.830107093348251,0.841282210820478,0.848714386611097,0.855439954913115,0.855439954913115,0.855439954913115,0.873729773941687,0.183652770453023,0.0168745803894155,2,-0.131970203566182,"GEV"
"CLS_AIA_00003","8914",1995,0.76956006144401,0.804092777445972,0.804092777445972,0.829784290431875,0.84016786674071,0.846953423770806,0.853003541718825,0.853003541718825,0.853003541718825,0.868961418080909,0.184574397631536,0.0166051241233966,2,-0.153109483907776,"GEV"
"CLS_AIA_00004","8912",1995,0.768975317124832,0.803489994968711,0.803489994968711,0.82985200294462,0.840723299070461,0.847910111698154,0.854380751305087,0.854380751305087,0.854380751305087,0.871793918855766,0.183907976841875,0.0167413414305507,2,-0.13920469347081,"GEV"
"CLS_AIA_00005","8914",1995,0.76956006144401,0.804092777445972,0.804092777445972,0.829784290431875,0.84016786674071,0.846953423770806,0.853003541718825,0.853003541718825,0.853003541718825,0.868961418080909,0.184574397631536,0.0166051241233966,2,-0.153109483907776,"GEV"
"CLS_AIA_00006","8914",1995,0.76956006144401,0.804092777445972,0.804092777445972,0.829784290431875,0.84016786674071,0.846953423770806,0.853003541718825,0.853003541718825,0.853003541718825,0.868961418080909,0.184574397631536,0.0166051241233966,2,-0.153109483907776,"GEV"
"CLS_AIA_00007","8914",1995,0.76956006144401,0.804092777445972,0.804092777445972,0.829784290431875,0.84016786674071,0.846953423770806,0.853003541718825,0.853003541718825,0.853003541718825,0.868961418080909,0.184574397631536,0.0166051241233966,2,-0.153109483907776,"GEV"
"CLS_AIA_00008","8914",1995,0.76956006144401,0.804092777445972,0.804092777445972,0.829784290431875,0.84016786674071,0.846953423770806,0.853003541718825,0.853003541718825,0.853003541718825,0.868961418080909,0.184574397631536,0.0166051241233966,2,-0.153109483907776,"GEV"
"CLS_AIA_00009","2013",1995,0.783069258339652,0.820167819208226,0.820167819208226,0.845830836463801,0.85563826205806,0.861845377371549,0.867232405383675,0.867232405383675,0.867232405383675,0.880678450078669,0.200405915342926,0.0174094846729292,2,-0.191607615065333,"GEV"
"CLS_AIA_00010","8920",1995,0.77759899898041,0.816435955003036,0.816435955003036,0.841056439609164,0.849850960777341,0.855207063253857,0.859707530889005,0.859707530889005,0.859707530889005,0.870229757591589,0.196426726732131,0.0176902481173886,2,-0.23776411713208,"GEV"
"CLS_AIA_00011","8921",1995,0.779953284574853,0.817192914070239,0.817192914070239,0.84271414528011,0.852397383608978,0.858500764799016,0.863779462246251,0.863779462246251,0.863779462246251,0.876862744418368,0.197232588832105,0.0174205946995484,2,-0.19654554288972,"GEV"
"CLS_AIA_00012","8920",1995,0.77489899898041,0.813735955003036,0.813735955003036,0.838356439609164,0.847150960777341,0.852507063253857,0.857007530889004,0.857007530889004,0.857007530889004,0.867529757591589,0.196426726732131,0.0176902481173886,2,-0.23776411713208,"GEV"
"CLS_AIA_00013","8921",1995,0.779953284574853,0.817192914070239,0.817192914070239,0.84271414528011,0.852397383608978,0.858500764799016,0.863779462246251,0.863779462246251,0.863779462246251,0.876862744418368,0.197232588832105,0.0174205946995484,2,-0.19654554288972,"GEV"
"CLS_ALA_00000","1032",1995,0.536533272725992,0.782696226584351,0.782696226584351,0.928094096943811,0.977247680343565,1.00626363974068,1.03001336756537,1.03001336756537,1.03001336756537,1.08270798072618,0.408354808404566,0.109401552213332,2,-0.275169352010374,"GEV"
"CLS_ALA_00001","2211",1995,0.54452984646849,0.805712973499618,0.805712973499618,0.958873903626588,1.01036101955788,1.04065782748938,1.06538971889813,1.06538971889813,1.06538971889813,1.11997294257527,0.429174377162771,0.115783287476713,2,-0.278983844085682,"GEV"
"CLS_ALA_00002","9859",1995,0.53208536884894,0.787543737423004,0.787543737423004,0.936756141781327,0.986761096896261,1.01613437930493,1.04007723930699,1.04007723930699,1.04007723930699,1.09276555356159,0.41095899490173,0.11308806295443,2,-0.281075986406211,"GEV"
"CLS_ALA_00003","2211",1995,0.54452984646849,0.805712973499618,0.805712973499618,0.958873903626588,1.01036101955788,1.04065782748938,1.06538971889813,1.06538971889813,1.06538971889813,1.11997294257527,0.429174377162771,0.115783287476713,2,-0.278983844085682,"GEV"
"CLS_ALA_00004","9859",1995,0.53268536884894,0.788143737423004,0.788143737423004,0.937356141781327,0.987361096896261,1.01673437930493,1.04067723930699,1.04067723930699,1.04067723930699,1.09336555356158,0.41095899490173,0.11308806295443,2,-0.281075986406211,"GEV"
"CLS_ALB_00000","1410",1995,0.0647846717412682,0.127616621151343,0.127616621151343,0.225887585470259,0.294934996644852,0.357329775171232,0.43061102489074,0.43061102489074,0.43061102489074,0.781993766965068,0.300842480331222,0.0377794698399719,2,0.240082901167876,"GEV"
"CLS_ALB_00001","1412",1995,0.0625850361675883,0.128380903449731,0.128380903449731,0.222425653497662,0.284330732027791,0.338130643276911,0.399241742503289,0.399241742503289,0.399241742503289,0.670887201339991,0.301423163794543,0.0385988293856783,2,0.192412548604982,"GEV"
"CLS_ALB_00002","1422",1995,0.0572763962959695,0.13658376269399,0.13658376269399,0.212700829445701,0.250026581337341,0.277299995707269,0.304025803008275,0.304025803008275,0.304025803008275,0.389938139786556,0.286066326132244,0.0413856505336494,2,-0.01836651349044,"GEV"
"CLS_ALB_00003","14467",1995,0.0613052619430918,0.123645432695438,0.123645432695438,0.221700165794672,0.290877320340357,0.353542546430406,0.427295970333359,0.427295970333359,0.427295970333359,0.782640191968748,0.302354657486593,0.0375409691998835,2,0.243076579885712,"GEV"
"CLS_ALB_00004","1414",1995,0.0611113492975236,0.128885709348691,0.128885709348691,0.219631341847944,0.276585903726148,0.324699637421377,0.378043330774554,0.378043330774554,0.378043330774554,0.602606676558988,0.301855618160059,0.0390386251985432,2,0.157827781939466,"GEV"
"CLS_ALB_00005","14675",1995,0.00931831652548035,0.0995314689542938,0.0995314689542938,0.159266955065087,0.181337294505032,0.195039216271262,0.206739629953922,0.206739629953922,0.206739629953922,0.234999732867208,0.236429988952815,0.0417109155374811,2,-0.214733266077913,"GEV"
"CLS_ALB_00006","1433",1995,-0.00314177305747906,0.0888907460980934,0.0888907460980934,0.147686589025796,0.168814958308302,0.181726602540777,0.192606722950899,0.192606722950899,0.192606722950899,0.218191499679481,0.228726532770548,0.0420325965440684,2,-0.233679661020417,"GEV"
"CLS_ALB_00007","1435",1995,0.0538108958922642,0.135521027235777,0.135521027235777,0.208797765964406,0.242939215458653,0.267155861039487,0.290296450908406,0.290296450908406,0.290296450908406,0.360812879885891,0.226073190575277,0.0417420876329567,2,-0.0542800792201509,"GEV"
"CLS_ALB_00008","14661",1995,0.0679922603979976,0.137456093281128,0.137456093281128,0.222545084119594,0.272573645810027,0.313232955011301,0.356848469629891,0.356848469629891,0.356848469629891,0.527478675115867,0.300766310673604,0.0390047113844513,2,0.110729505105859,"GEV"
"CLS_ALB_00009","14669",1995,0.032644089256122,0.122835554024939,0.122835554024939,0.1854984295947,0.209526472690725,0.224763035282973,0.238007935763458,0.238007935763458,0.238007935763458,0.271176216538898,0.249126810373041,0.0423871154269708,2,-0.189300574868994,"GEV"
"CLS_ALB_00010","1420",1995,0.0665764657998595,0.144620418740499,0.144620418740499,0.224019156658582,0.264692478007579,0.295178406356767,0.325704749805117,0.325704749805117,0.325704749805117,0.428483799243762,0.293988506974209,0.0414641370894369,2,0.0124657695267384,"GEV"
"CLS_ALB_00011","1426",1995,0.0656952248219274,0.148946554530058,0.148946554530058,0.228828080254303,0.267992140176977,0.296605515439337,0.324641665941618,0.324641665941618,0.324641665941618,0.414747603337391,0.280179013588407,0.043440242090416,2,-0.018504605239667,"GEV"
"CLS_ALB_00012","1428",1995,0.0514841603253155,0.13711906385857,0.13711906385857,0.202839660840959,0.230041158664758,0.248061366729268,0.264314624211172,0.264314624211172,0.264314624211172,0.308214196347243,0.269346764934407,0.0416026578185923,2,-0.136675974277561,"GEV"
"CLS_ALB_00013","1414",1995,0.0611113492975236,0.128885709348691,0.128885709348691,0.219631341847944,0.276585903726148,0.324699637421377,0.378043330774554,0.378043330774554,0.378043330774554,0.602606676558988,0.301855618160059,0.0390386251985432,2,0.157827781939466,"GEV"
"CLS_ALB_00014","1409",1995,0.0613325701704105,0.123335764315359,0.123335764315359,0.225198884368252,0.299350618130602,0.367799006182288,0.449670042410205,0.449670042410205,0.449670042410205,0.8589823037893,0.301892874326263,0.0377754488447524,2,0.266118712912467,"GEV"
"CLS_ALB_00015","1422",1995,0.0572763962959695,0.13658376269399,0.13658376269399,0.212700829445701,0.250026581337341,0.277299995707269,0.304025803008275,0.304025803008275,0.304025803008275,0.389938139786556,0.286066326132244,0.0413856505336494,2,-0.01836651349044,"GEV"
"CLS_ARE_00000","3064",1995,1.68950343482642,1.89315006471157,1.89315006471157,2.06638026409595,2.14392775152463,2.19767394740288,2.24803567750424,2.24803567750424,2.24803567750424,2.39530409377212,1.33641567916774,0.102298598948471,2,-0.0822309105446613,"GEV"
"CLS_ARE_00001","3057",1995,1.62411484940158,1.75327233520203,1.75327233520203,1.87070663087312,1.92599454514432,1.96544778083631,2.00334107734758,2.00334107734758,2.00334107734758,2.12006828646421,1.21519203130755,0.0662684782818738,2,-0.0469885570411507,"GEV"
"CLS_ARE_00002","3049",1995,1.87105115566157,1.97062896706393,1.97062896706393,2.02937039973426,2.04920893267114,2.06091327227752,2.07048881651254,2.07048881651254,2.07048881651254,2.09171459021533,1.41230877477644,0.0442353192831024,2,-0.275843234949598,"GEV"
"CLS_ARE_00003","782",1995,1.6100557800979,1.73363214522372,1.73363214522372,1.84208527463775,1.89179738267325,1.92672624603189,1.95983672468902,1.95983672468902,1.95983672468902,2.05904346315278,1.19702680787539,0.0626986194017328,2,-0.065711572164901,"GEV"
"CLS_ARE_00004","3048",1995,1.85230604617594,1.95216199779587,1.95216199779587,2.01184971185653,2.03221644958388,2.04430261622016,2.05423901382835,2.05423901382835,2.05423901382835,2.07647988009528,1.40250754191888,0.0445644139022368,2,-0.268866780328508,"GEV"
"CLS_ARE_00005","3063",1995,1.76463546624465,1.98009160318706,1.98009160318706,2.15717622001556,2.23440611739243,2.28713165607951,2.33591147018209,2.33591147018209,2.33591147018209,2.47480272205973,1.42127330029694,0.107039683427368,2,-0.100411406278315,"GEV"
"CLS_ARE_00006","3052",1995,1.64422064627655,1.75728592317112,1.75728592317112,1.84582829375295,1.88304578925677,1.90792097256847,1.93052568664571,1.93052568664571,1.93052568664571,1.99253345246534,1.20118068269611,0.0552942030377112,2,-0.125991987313566,"GEV"
"CLS_ARE_00007","3056",1995,1.6071651593771,1.73392542671122,1.73392542671122,1.84428130217658,1.89455837701072,1.92975989335944,1.96302942420992,1.96302942420992,1.96302942420992,2.06208863169318,1.19671271660563,0.0641494976763664,2,-0.0699684990565054,"GEV"
"CLS_ARE_00008","3051",1995,1.71129793701005,1.8207323838751,1.8207323838751,1.91757691371184,1.96224833795717,1.99375013236086,2.02370424847212,2.02370424847212,2.02370424847212,2.11403940479851,1.25705597572474,0.0556704582928292,2,-0.0613083963560129,"GEV"
"CLS_ARE_00009","3059",1995,1.65859234764154,1.80761956959579,1.80761956959579,1.93265847782219,1.98805206476725,2.02621339998255,2.06178996679704,2.06178996679704,2.06178996679704,2.16471917658827,1.27184588143271,0.0745317881723153,2,-0.0894995898491174,"GEV"
"CLS_ARE_00010","3061",1995,1.72280117577544,1.96329698145021,1.96329698145021,2.17103451910521,2.26511728904742,2.33076348068218,2.39262667469237,2.39262667469237,2.39262667469237,2.5757003547975,1.41199993106525,0.121403557784948,2,-0.0741163396867144,"GEV"
"CLS_ARE_00011","10096",1995,1.7612366678582,1.95956901549448,1.95956901549448,2.10279562425859,2.15937449640827,2.1958673853543,2.22804790961494,2.22804790961494,2.22804790961494,2.31102730072931,1.41990922986379,0.0944277045967683,2,-0.168856787572554,"GEV"
"CLS_ARE_00012","647",1995,1.72165334406305,1.96625959824342,1.96625959824342,2.13822479265421,2.20476754975282,2.24718321937076,2.28421625137185,2.28421625137185,2.28421625137185,2.37778626243171,1.41894616619717,0.115415464829321,2,-0.183054822650781,"GEV"
"CLS_ARE_00013","782",1995,1.6100557800979,1.73363214522372,1.73363214522372,1.84208527463775,1.89179738267325,1.92672624603189,1.95983672468902,1.95983672468902,1.95983672468902,2.05904346315278,1.19702680787539,0.0626986194017328,2,-0.065711572164901,"GEV"
"CLS_ARE_00014","3052",1995,1.64422064627655,1.75728592317112,1.75728592317112,1.84582829375295,1.88304578925677,1.90792097256847,1.93052568664571,1.93052568664571,1.93052568664571,1.99253345246534,1.20118068269611,0.0552942030377112,2,-0.125991987313566,"GEV"
"CLS_ARE_00015","3047",1995,1.84769996619346,1.94611168703668,1.94611168703668,2.00620788532717,2.02705875083284,2.0395495879671,2.04990042786031,2.04990042786031,2.04990042786031,2.07343806793833,1.39653580037085,0.0442489632780951,2,-0.25755480187835,"GEV"
"CLS_ARE_00016","780",1995,1.83718410657344,1.93470735606849,1.93470735606849,1.99483957713084,2.01586057399043,2.02850716957746,2.03902471263387,2.03902471263387,2.03902471263387,2.06311332721178,1.39080533937524,0.0439971485283306,2,-0.252441464016165,"GEV"
"CLS_ARE_00017","3058",1995,1.62218821819555,1.74385856957508,1.74385856957508,1.85524352834438,1.90795436570144,1.94568123852283,1.9820083227268,1.9820083227268,1.9820083227268,2.09451288440177,1.20711033244058,0.0625613269009003,2,-0.0433746137755968,"GEV"
"CLS_ARE_00018","3062",1995,1.79082829087957,2.00492965234327,2.00492965234327,2.17699265982991,2.25076002997906,2.30062783533329,2.34638117566664,2.34638117566664,2.34638117566664,2.4744149608965,1.44461353816601,0.105594420641631,2,-0.112292959821405,"GEV"
"CLS_ARE_00019","3060",1995,1.74704044063558,1.93519776691093,1.93519776691093,2.07554943618956,2.13238852641298,2.16957505536371,2.20276341011146,2.20276341011146,2.20276341011146,2.29047647460622,1.39601433106312,0.0905544507463197,2,-0.15172397527372,"GEV"
"CLS_ARE_00020","3054",1995,1.622560863254,1.73489832085956,1.73489832085956,1.83058487786896,1.87346293259056,1.9031980252519,1.93107446143067,1.93107446143067,1.93107446143067,2.01267577911158,1.17821288009406,0.0564550720544695,2,-0.0815244070056616,"GEV"
"CLS_ARE_00021","3046",1995,1.83756673542824,1.93457659090052,1.93457659090052,1.994620755947,2.0156733368792,2.02836025860862,2.03892626322808,2.03892626322808,2.03892626322808,2.06319438097244,1.39072977848575,0.0438235043171027,2,-0.250424967234071,"GEV"
"CLS_ARG_00000","5734",1995,1.65575466418008,1.92955057572189,1.92955057572189,2.36148705261356,2.66687094058799,2.94386432652018,3.2702299013452,3.2702299013452,3.2702299013452,4.84662953787356,1.2511775805726,0.16501082627861,2,0.244651932211735,"GEV"
"CLS_ARG_00001","5724",1995,1.51262918959354,1.74964453052762,1.74964453052762,2.10981627795851,2.35766782639075,2.57886255063912,2.83588945077755,2.83588945077755,2.83588945077755,4.03869729521439,1.06932305573116,0.141403617090495,2,0.224831925065175,"GEV"
"CLS_ARG_00002","5588",1995,3.07588351955923,3.3350206492847,3.3350206492847,3.52522024957876,3.60129769023548,3.65071851256577,3.69456235462413,3.69456235462413,3.69456235462413,3.80901944469858,2.82116528680534,0.124047264866795,2,-0.160270170659986,"GEV"
"CLS_ARG_00003","5587",1995,3.23640037190952,3.42962173790018,3.42962173790018,3.60807759189889,3.69309246531285,3.7541759364942,3.81318586300931,3.81318586300931,3.81318586300931,3.99721189280421,2.97136462180017,0.0996278273536142,2,-0.0387038392272024,"GEV"
"CLS_ARG_00004","5559",1995,6.02197636683832,6.40777790204984,6.40777790204984,6.59774163494687,6.65340017765483,6.68371461136641,6.70690861762692,6.70690861762692,6.70690861762692,6.75199802067637,5.89673360389062,0.160637225170398,2,-0.371395912595891,"GEV"
"CLS_ARG_00005","5585",1995,3.20733024494465,3.41014771847166,3.41014771847166,3.5801617392263,3.65542708445853,3.70725737621462,3.75556055796931,3.75556055796931,3.75556055796931,3.89521020562246,2.94238826774191,0.101403399976076,2,-0.0899871004951046,"GEV"
"CLS_ARG_00006","5586",1995,3.3184348723194,3.52207246845002,3.52207246845002,3.69823510357608,3.77810814532247,3.83387597997288,3.88645917792561,3.88645917792561,3.88645917792561,4.04225142227272,3.06007996736799,0.10284634936584,2,-0.0733264940427151,"GEV"
"CLS_ARG_00007","5615",1995,4.36840757899239,4.62817308397087,4.62817308397087,4.76583080260227,4.80857288667116,4.83262246710975,4.8515312316115,4.8515312316115,4.8515312316115,4.89028853899188,4.13774363244348,0.111081203093,2,-0.332541049050242,"GEV"
"CLS_ARG_00008","5664",1995,2.76407020414486,2.92986770582486,2.92986770582486,3.04898038008526,3.0958464458013,3.1260058489844,3.15255027583963,3.15255027583963,3.15255027583963,3.22072813372624,2.43667562746793,0.0788009137072626,2,-0.171597443328662,"GEV"
"CLS_ARG_00009","5688",1995,1.42252285123121,1.59803859136548,1.59803859136548,1.77236336136556,1.86007285849414,1.92512767364253,1.9896911008114,1.9896911008114,1.9896911008114,2.20295068527254,1.11221356438926,0.0925657486656447,2,-0.000243830668297885,"GEV"
"CLS_ARG_00010","5689",1995,1.48848909596909,1.66677668200403,1.66677668200403,1.83273612659125,1.91226629457909,1.96960537794409,2.02515931001387,2.02515931001387,2.02515931001387,2.199480327821,1.1576140544929,0.0921539423139615,2,-0.0345552470961447,"GEV"
"CLS_ARG_00011","5690",1995,1.4829430004724,1.65756077926526,1.65756077926526,1.82146485581564,1.90050466253985,1.95769842598094,2.01328312183889,2.01328312183889,2.01328312183889,2.18885045072734,1.13297657809023,0.0904927080481908,2,-0.0301444248802165,"GEV"
"CLS_ARG_00012","5725",1995,1.45603589994581,1.68549825578728,1.68549825578728,2.01843226459961,2.23998702528212,2.43378963965696,2.65515673579691,2.65515673579691,2.65515673579691,3.65158488233821,1.01239145647884,0.135172557633953,2,0.200348334980351,"GEV"
"CLS_ARG_00013","5726",1995,1.52361256961751,1.68847408081877,1.68847408081877,1.90728807061404,2.04374494368998,2.15858240496122,2.2854896884866,2.2854896884866,2.2854896884866,2.81587377073319,1.0658624572459,0.094726439024649,2,0.153190966928894,"GEV"
"CLS_ARG_00014","5581",1995,4.82663606700355,5.13423395220256,5.13423395220256,5.30715345633429,5.36339296149703,5.3958743802173,5.42197770681218,5.42197770681218,5.42197770681218,5.47783073335026,4.65831801799074,0.13434007540825,2,-0.301319092174439,"GEV"
"CLS_ARG_00015","5582",1995,4.65454067751012,4.95385413880613,4.95385413880613,5.12908891154614,5.18792137664322,5.22251549535884,5.25073828605197,5.25073828605197,5.25073828605197,5.31295117890494,4.47326017718881,0.132610474280339,2,-0.27984700955753,"GEV"
"CLS_ARG_00016","5583",1995,4.2727132744927,4.52907841686547,4.52907841686547,4.68747781619257,4.74293993155171,4.77633726979537,4.80413341007143,4.80413341007143,4.80413341007143,4.86789305588534,4.03765325050162,0.115740750185169,2,-0.251350968763932,"GEV"
"CLS_ARG_00017","341",1995,3.17006578047439,3.35313019646323,3.35313019646323,3.47758038154294,3.52450584332749,3.55397822626349,3.57939217779895,3.57939217779895,3.57939217779895,3.641999402315,2.8686530058794,0.085403117853906,2,-0.200813909725216,"GEV"
