"locationid","locationname","time","s0001","s0002","s0005","s0010","s0025","s0050","s0100","s0250","s0500","s1000","surgedist_location","surgedist_scale","surgedist_number_events","surgedist_shape","surgedist_type"
"CLS_ARE_00010","3061",1995,1.67285999457587,1.85534711711293,1.85534711711293,2.04704130367747,2.14761584235518,2.2240605903143,2.30152077133675,2.30152077133675,2.30152077133675,2.56908304902997,1.31187028731308,0.0979031597513523,5,0.0294050525922261,"GEV"
"CLS_ARE_00011","10096",1995,1.70434517692649,1.86533774214088,1.86533774214088,2.01928368463555,2.09456510232012,2.14948331760797,2.20322511282248,2.20322511282248,2.20322511282248,2.37547799985775,1.32859582886501,0.0839156688937111,5,-0.0203232872654731,"GEV"
"CLS_ARE_00012","647",1995,1.67509778889839,1.85857141522996,1.85857141522996,2.03644788736288,2.12433638099698,2.18883886059012,2.25228286235041,2.25228286235041,2.25228286235041,2.45786256183889,1.31705425021701,0.096043312773945,5,-0.0130345661748778,"GEV"
"CLS_ARE_00013","782",1995,1.56167153252431,1.67942457029011,1.67942457029011,1.78789332254697,1.83946450069067,1.87647590706636,1.91219604032787,1.91219604032787,1.91219604032787,2.02336102280649,1.1434526120749,0.0606650890548752,5,-0.0400965077224524,"GEV"
"CLS_ARE_00014","3052",1995,1.59681509410329,1.70205040275467,1.70205040275467,1.80221712559232,1.85103053767805,1.88656853530668,1.92128591268416,1.92128591268416,1.92128591268416,2.03215741111959,1.1457584331047,0.0547742553181958,5,-0.022760506905358,"GEV"
"CLS_ARE_00015","3047",1995,1.81213042866232,1.89439447688353,1.89439447688353,1.97131835218951,2.0083075473304,2.03502873393528,2.06096159156887,2.06096159156887,2.06096159156887,2.14262692953808,1.34477946615722,0.0425813473774183,5,-0.0321549152695921,"GEV"
"CLS_ARE_00016","780",1995,1.79907913137282,1.88221368364672,1.88221368364672,1.95966818366035,1.99681024397919,2.02359902489827,2.04956230048686,2.04956230048686,2.04956230048686,2.13108848267493,1.33805793371603,0.0429827961897941,5,-0.0340871421755776,"GEV"
"CLS_ARE_00017","3058",1995,1.57232828311816,1.68740314678895,1.68740314678895,1.79702473842953,1.85047842987075,1.88940858683978,1.92745127960401,1.92745127960401,1.92745127960401,2.0490205294789,1.15153465277175,0.0599108567441437,5,-0.0223296432080529,"GEV"
"CLS_ARE_00018","3062",1995,1.74193206142943,1.90840386248965,1.90840386248965,2.08222675465492,2.17301686398515,2.24184384625963,2.31142979249452,2.31142979249452,2.31142979249452,2.55063835340098,1.35317229519613,0.0891483952651088,5,0.0262243488441394,"GEV"
"CLS_ARE_00019","3060",1995,1.69088529413428,1.84435630151485,1.84435630151485,1.99277105615207,2.06596397474804,2.11962205275502,2.17235032556301,2.17235032556301,2.17235032556301,2.34286684592647,1.30811177081994,0.0802751001203328,5,-0.0143676085930307,"GEV"
"CLS_ARE_00020","3054",1995,1.57643812557981,1.68136162077129,1.68136162077129,1.78174038355776,1.83084436516881,1.86667344942289,1.90174121518769,1.90174121518769,1.90174121518769,2.01418251618433,1.12508752807934,0.0546983503057679,5,-0.0200715007732324,"GEV"
"CLS_ARE_00021","3046",1995,1.79922377476061,1.88118444924369,1.88118444924369,1.95898208472606,1.99681579087106,2.02432685319683,2.05117509957855,2.05117509957855,2.05117509957855,2.13672902966117,1.3371316217615,0.0426232489151174,5,-0.024223865921865,"GEV"
"CLS_ARG_00000","5734",1995,1.5708202004292,1.77978841171876,1.77978841171876,2.11151038795261,2.34709553063868,2.56135507216249,2.81438799352847,2.81438799352847,2.81438799352847,4.04303985342908,1.11628634118602,0.126151376669665,5,0.247944540973226,"GEV"
"CLS_ARG_00001","5724",1995,1.43373193414509,1.62414368160585,1.62414368160585,1.90848133682439,2.10168695590111,2.27281200575019,2.47037299286204,2.47037299286204,2.47037299286204,3.3813853668851,0.954725075664351,0.113059031779012,5,0.215577160140781,"GEV"
"CLS_ARG_00002","5588",1995,3.0155568017302,3.22800511697484,3.22800511697484,3.42410825715893,3.51749053194847,3.58456948789738,3.64935785520108,3.64935785520108,3.64935785520108,3.85131486651851,2.71844935895227,0.109522189208302,5,-0.0390015845920347,"GEV"
"CLS_ARG_00003","5587",1995,3.15854534925494,3.34747032257001,3.34747032257001,3.5240822830683,3.60898923028685,3.67031901459963,3.72983333122836,3.72983333122836,3.72983333122836,3.91720934285116,2.88984308959243,0.0977824823232203,5,-0.0323015223517149,"GEV"
"CLS_ARG_00004","5559",1995,5.87662094573536,6.30102812759473,6.30102812759473,6.5279571633582,6.59891581620381,6.63900044622521,6.67062139293395,6.67062139293395,6.67062139293395,6.73585692847115,5.78214986880445,0.182070372704865,5,-0.327806708163434,"GEV"
"CLS_ARG_00005","5585",1995,3.14352642797061,3.33249611834224,3.33249611834224,3.50203138744974,3.5810464934382,3.63710221680519,3.69067525628826,3.69067525628826,3.69067525628826,3.85398097248763,2.86625804549836,0.0965487359539067,5,-0.0540636125450315,"GEV"
